week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
59,3.919996167,354.1987815,5.223031303,385471.2,2119903.8,23462.849,23653.028,0.031851615,122.7801859
60,3.909749292,353.2229626,4.638824085,457579.2,2522907.6,27925.744,28141.943,0.029873708,123.0794804
61,3.911678923,353.3296027,4.158425076,564664.4,3000172.6,33214.174,33444.702,0.027198637,123.0794804
62,3.940725082,355.9957098,4.631302131,316327.2,1638171.4,18133.826,18278.101,0.031036104,122.9245133
63,3.920234919,354.0982837,5.207239877,388187.6,2061470.5,22821.861,22999.931,0.030312215,122.9245133
64,3.951299494,356.9700389,4.997672807,362787.6,1833339.3,20293.19,20448.873,0.030308482,122.9245133
65,3.911613012,353.3156132,5.252666984,349223.6,1906855.5,21110.561,21273.148,0.029847053,122.9026634
66,3.904978281,352.7085671,4.604572781,437799.6,2365327.6,26184.775,26375.763,0.02716699,122.4699934
67,3.929848228,355.0367211,4.722457265,442760.4,2339978.2,25901.282,26103.547,0.030476587,120.8292796
68,3.911676428,353.3751839,4.629341109,263419.6,1425019.6,15773.735,15900.954,0.031429519,120.4559324
69,3.904608359,352.8061696,5.208994533,270839.6,1518604.0,16806.966,16937.993,0.030803527,119.2939974
70,4.142397727,374.4494318,0.0,16074.4,65903.1,729.062,734.392,0.030284091,118.3628367
71,3.896466594,351.9831851,4.638892533,138023.6,782288.2,8659.77,8724.945,0.029075641,117.0180039
72,3.922228905,354.4712605,4.347451745,360855.2,1908434.9,21116.632,21284.916,0.03135884,117.0180039
73,3.933480881,355.4893631,5.714254918,349202.0,1875547.1,20753.7,20929.48,0.033173561,117.0180039
74,3.919278952,354.1913206,5.055154448,339419.6,1863803.0,20625.874,20791.057,0.032135044,117.0533384
75,3.925166257,354.7725519,5.715030788,322669.2,1745769.2,19315.517,19486.701,0.034650959,117.0533384
76,3.946196934,356.6561126,4.749845395,284468.8,1543132.7,17075.087,17216.736,0.032319286,117.0690843
77,3.938784293,355.9591748,4.554934091,340130.0,1792309.2,19833.209,19990.955,0.031521781,117.584413
78,3.909434218,353.1641024,3.967950619,506470.8,2748107.7,30420.307,30658.885,0.030510076,117.7882188
79,3.905637921,352.7365027,6.307956315,320888.8004,1758925.998,19475.11596,19635.18996,0.031952208,118.774412
80,3.922403215,354.3392433,5.892796126,213470.8,1157790.0,12816.142,12929.003,0.034316508,119.203075
81,3.885332887,350.8817885,4.849887337,378360.4009,2151565.896,23824.01293,24013.22593,0.030646677,119.9703895
82,3.882322633,350.5792718,4.06459219,358863.2,2011359.0,22272.725,22436.6,0.02775393,120.4403503
83,3.909362317,353.199748,4.565868349,426023.6004,2327590.898,25762.50396,25986.08596,0.033716946,120.4403503
84,3.934324328,355.4684997,5.831020426,462843.2014,2456045.393,27184.05188,27411.17688,0.032420514,120.4403503
85,3.924063726,354.5746813,3.509416014,314040.4,1672625.1,18510.906,18668.192,0.033266882,120.4403503
86,3.913501396,353.5819623,4.661240301,344108.8004,1873800.599,20738.77198,20917.14597,0.033316796,120.1600335
87,3.920034761,354.138105,4.619095887,452126.4,2430290.0,26901.193,27113.413,0.030315317,120.1431637
88,3.857869287,348.425142,4.045598521,390294.8004,2298911.298,25451.13497,25667.47797,0.031836986,120.118936
89,3.919223601,354.0477322,4.968858699,439029.2,2414434.9,26726.885,26957.877,0.03311111,119.8925242
90,3.86551112,349.1287835,4.444687447,400281.6005,2426899.096,26872.69094,27095.26094,0.032534213,119.716547
91,3.898032552,352.1819169,4.570280309,324648.4,1755261.2,19427.496,19599.176,0.034138754,119.6646128
92,3.880576801,350.5452973,4.962011013,297058.0,1645342.2,18215.097,18356.434,0.030369275,119.3275188
93,3.897004045,352.121856,4.538953521,286927.6004,1508714.898,16697.14196,16843.27097,0.033544095,119.1387014
94,3.861545946,348.8966821,3.639687086,282086.0,1570032.2,17378.521,17525.614,0.032434722,117.5681271
95,3.8154972,344.6284514,3.180567261,296830.8012,1718797.693,19026.80888,19189.28488,0.031643503,116.8638565
96,3.847553065,347.6092212,3.18358521,309425.6,1734364.2,19197.411,19359.687,0.031444671,116.6903636
97,3.826973486,345.7384223,2.748391168,299928.4,1712933.4,18959.038,19125.862,0.032454899,116.6903636
98,3.841196136,347.0991144,3.402805169,296555.2,1654854.5,18313.435,18480.046,0.034723609,116.4346521
99,3.835593215,346.5711102,3.332256077,364221.6004,2066719.798,22871.60897,23077.90897,0.034060819,116.4346521
100,3.823613552,345.4972015,2.713192575,342446.0006,1984361.996,21961.03693,22155.79993,0.033195734,116.4346521
101,3.819551901,345.1200587,1.726026218,278234.8003,1647035.298,18228.94996,18396.89097,0.034797758,116.7012317
102,3.844538767,347.4927896,2.929931601,325510.8004,1870894.098,20702.88097,20892.89397,0.036519424,116.6651317
103,3.869389995,349.7687432,4.588880916,296088.4007,1602426.897,17728.43194,17893.06894,0.035212794,116.7012317
104,3.818722539,345.0359463,2.674448497,461464.8002,2627301.599,29077.29698,29320.97098,0.03366259,116.721175
105,3.787850756,342.1372939,4.004244058,310102.8,1900349.5,21038.744,21208.521,0.029851924,116.7012317
106,3.86464341,349.344612,3.593647997,309129.2,1752742.3,19394.076,19573.012,0.036011389,116.6651317
107,3.840044413,347.0599452,3.105441698,308568.8003,1714047.799,18964.78197,19138.42697,0.035011202,115.8413189
108,3.818739626,345.0597336,2.48914927,361253.6005,2064336.298,22843.67996,23047.74796,0.033390808,115.0690364
109,3.837800063,346.8955463,4.258657343,222186.0,1275394.2,14110.563,14246.584,0.036765834,115.0690364
110,3.89333174,352.0925151,2.834609397,179840.0003,929900.0991,10283.43898,10383.03998,0.037632317,114.8764094
111,3.825582821,345.6408487,2.852251083,242219.2,1365923.8,15116.967,15257.618,0.035610815,114.9990045
112,3.827624819,345.7250043,3.105934615,281559.6006,1605938.496,17779.18794,17931.26794,0.033551126,114.8764094
113,3.878949923,350.4796326,3.581248073,322198.4003,1732800.898,19178.82496,19347.16096,0.033558505,114.8764094
114,3.833194642,346.2691769,1.085886047,181966.8,1025059.6,11347.216,11443.029,0.032314264,114.8764094
115,3.855803043,348.4162304,2.318621552,323750.0002,1808228.499,20013.80398,20186.74998,0.034523624,114.5717969
116,3.745222034,338.1419725,0.026438998,44062.8,289449.1,3205.233,3233.718,0.032580825,114.410532
