week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
101,3.799653533,343.356917,2.898251745,210499.2004,1273255.998,14088.68297,14223.55597,0.035992708,115.3564207
102,3.858491351,348.8439893,3.749530505,318029.2,1819129.3,20123.331,20315.981,0.037412408,115.3564207
103,3.793707242,342.8969255,0.622696376,251208.8,1533380.1,16962.982,17125.947,0.035513792,115.3564207
104,3.84472251,347.6981584,3.024701008,229106.0,1283384.9,14191.651,14331.303,0.037823988,115.4109999
105,3.900938067,352.9287565,3.78154532,263846.4,1345975.5,14877.936,15032.218,0.040551218,114.9768028
106,3.875779488,350.3447625,4.530263124,231856.4,1280823.9,14170.933,14303.497,0.036055373,115.2090283
107,3.879844934,350.8066937,3.878105427,296610.4003,1581264.799,17492.18398,17641.08298,0.035623463,115.2090283
108,3.85005911,348.0610607,3.650237575,146772.4,846799.2,9368.591,9455.714,0.036029282,113.9384588
109,3.820701446,345.2404441,2.198940988,346664.4,2073301.3,22945.541,23149.277,0.033796867,113.8055623
110,3.873543735,350.1672257,4.20304217,309757.2004,1645246.898,18199.78596,18372.71196,0.036797418,113.8055623
111,3.84238914,347.345204,0.042802402,40652.4,235496.0,2605.613,2630.833,0.037958112,112.8964022
